x,y,dprec,prec,dndvi,ndvi,dtemp,temp,evapot,elevation,soilmo,phreat,dsat0,sat0,dsat1,sat1,dsat2,sat2,dsat3,sat3,gwlvl,truth
0,590,1.6644,21.523,19.8452,3960.0,0.2328,7.601,7.3558,1629.3391,0.0803,-0.07821035.0,77.3125,1544.0,179.0625,2132.5,307.1875,3594.5,-79.875,45.5245,0.0119
0,600,1.7389,22.738,40.7976,2963.0,0.2509,7.5735,7.3558,1632.93,0.0803,6.17141013.0,104.125,1355.0,122.0,1741.0,124.6875,3288.0,187.125,13.1794,-0.0007
0,610,1.118,46.6315,79.75,6067.0,0.4083,5.582,8.9763,2214.5544,0.0801,0.0500.0,-20.0625,693.5,-9.625,824.0,4.375,2624.0,-414.0,13.3567,-0.0032
0,620,1.1642,49.572,0.381,4276.0,0.424,5.363,10.6413,2368.2834,0.0812,0.0586.5,-1857.0625,800.0,-1660.5625,1044.0,-1793.625,2805.5,-834.125,9.1676,0.0186
0,630,0.7847,32.12,68.1548,3981.0,0.3995,6.0925,10.6413,2150.2275,0.0812,0.0773.5,-98.25,1094.5,-26.9375,1403.0,-37.0,2909.0,-220.875,9.0816,-0.0033
0,640,0.7589,32.651,15.0833,4041.0,0.4256,6.039,9.4532,2135.545,0.1893,0.0864.0,-9.1875,1181.5,6.375,1613.0,68.8125,2666.0,-362.5625,9.8654,-0.0054
0,650,1.162,26.7075,-11.2381,2690.0,0.4045,6.4625,8.3913,1972.0732,0.1114,-0.0777.0,-81.75,1046.5,-77.625,1432.5,-26.125,2155.5,-116.3125,10.3252,0.0317
0,660,1.5084,25.7635,-0.1786,2249.0,0.3595,7.0845,8.3913,1856.8064,0.1114,-0.0902.0,-13.3125,1219.0,9.0625,1603.0,-12.5,2523.0,27.25,10.4891,0.0018
0,670,1.7055,22.567,49.0476,2185.0,0.299,7.497,6.7668,1743.6914,0.0923,-0.0927.0,-78.75,1215.0,-121.0,1571.0,-170.9375,2124.0,-244.25,10.3921,-0.0465
0,680,2.0032,28.425,54.3571,2418.0,0.3336,7.1,6.9627,1829.1353,0.1091,-0.0892.5,-6.75,1156.5,-21.75,1523.0,-15.25,2175.5,-9.9375,51.633,-0.2229
0,690,2.1565,30.032,29.1071,2297.0,0.3334,6.943,6.9627,1857.425,0.1091,0.0915.5,-52.5625,1220.0,-59.75,1663.5,-12.75,2434.0,-39.75,58.9758,-0.1817
0,700,2.0603,28.5665,6.4464,2058.0,0.3901,6.7985,8.9567,1879.6318,0.1291,-0.01005.0,20.8125,1377.0,66.1875,1803.0,118.25,2493.0,101.3125,67.1721,-0.1431
0,710,1.8416,25.5965,-11.869,2662.0,0.3578,6.9045,8.9567,1855.847,0.1291,-0.0971.0,22.3125,1304.0,34.5,1705.0,37.6875,2383.0,-32.875,78.8561,0.2361
0,720,1.299,25.0605,19.1667,2411.0,0.2848,6.7115,9.7994,1832.1663,0.1314,-0.0891.0,-59.375,1166.5,-98.1875,1535.0,-86.375,2307.0,-35.4375,88.4981,0.1882
0,730,1.3893,26.4205,12.875,2416.0,0.288,6.5615,9.624,1868.6285,0.0817,-0.0883.5,-59.9375,1211.0,-54.9375,1574.0,-80.4375,2385.0,-74.25,97.9034,0.1356
0,740,1.4529,26.339,-7.4643,2429.0,0.263,6.23,9.624,1880.606,0.0817,-0.0877.0,36.0625,1185.5,93.25,1470.5,47.6875,2339.5,191.1875,109.5829,-0.0017
0,750,1.3072,32.969,29.0119,3193.0,0.264,6.109,9.1301,1945.437,0.0807,-0.0823.0,-20.6875,1133.5,13.6875,1513.5,20.8125,2438.0,95.5,121.1887,0.0136
0,760,0.6029,40.9265,160.0655,3581.0,0.2875,5.191,8.4322,2242.0117,0.0801,-0.0802.0,-201.9375,1033.5,-201.75,1340.5,-144.3125,2971.5,24.375,133.1347,0.026
0,770,0.7022,42.9705,-3.875,4016.0,0.2889,5.1605,8.4322,2234.1558,0.0801,-0.0787.0,-394.25,1078.0,-339.8125,1392.5,-259.0,3229.0,-274.5625,129.9658,-0.006
0,780,0.6551,41.711,-45.5,3339.0,0.287,5.0025,8.3177,2166.0537,0.0801,-0.0792.5,-49.375,1055.0,-19.3125,1405.0,71.0625,2714.0,-110.0,141.5629,0.0056
0,790,1.2597,35.8785,-17.7083,2477.0,0.2815,5.8375,7.3104,2074.1123,0.0802,-0.0770.0,-66.125,1032.0,-52.625,1335.5,-70.5,2323.0,100.0625,152.6944,0.0565
0,800,1.2632,27.3575,1.5714,2153.0,0.2082,6.2135,7.3104,1853.9668,0.0802,0.0859.5,-93.375,1139.0,-55.875,1533.0,11.4375,2276.0,61.4375,162.7552,0.0792
0,810,1.476,18.8895,41.9881,2135.0,0.0613,6.7675,6.2443,1749.9424,0.1132,0.0870.0,-71.6875,1149.0,-45.375,1439.0,-48.375,2074.0,13.1875,158.6653,-0.0213
0,820,1.3671,16.769,28.3929,2079.0,0.0084,6.8605,6.2518,1709.3726,0.0883,0.01036.0,-39.25,1430.5,-1.875,1842.0,7.875,2511.0,23.75,160.115,0.0097
0,830,1.6093,17.7245,3.7024,1889.0,-0.0314,6.519,6.2518,1653.278,0.0883,-0.01133.0,-44.25,1583.0,7.8125,2060.0,52.5,2609.0,58.0625,157.9113,0.1067
0,840,1.9229,20.339,-5.131,2208.0,-0.0469,6.4125,6.3526,1671.1664,0.0906,-0.0865.0,-79.8125,1169.0,-89.1875,1501.0,-105.5625,2135.0,-135.3125,159.4051,-0.0162
0,850,1.9584,22.1685,-2.2857,2027.0,-0.0566,5.824,7.0816,1769.9786,0.0906,-0.0875.0,-70.8125,1178.5,-88.0625,1514.0,-103.5625,2103.5,-174.4375,151.3954,-0.0091
0,860,1.9269,24.9235,11.4405,2439.0,-0.0399,5.595,7.0816,1767.3926,0.0801,-0.0887.0,8.9375,1169.0,24.625,1531.0,113.75,2292.0,152.875,145.4525,0.0234
0,870,1.7948,26.4815,11.3095,2337.0,-0.0202,5.359,7.2186,1808.9954,0.1502,-0.0925.5,-7.5625,1255.5,42.125,1601.5,62.5625,2318.0,-157.6875,136.92,0.0418
0,880,2.2877,42.3995,-6.25,2719.0,0.2024,5.5735,7.2186,2142.7495,0.1502,0.0771.0,-348.75,1058.0,-350.125,1486.5,-295.0,2984.5,7.375,129.2826,0.0511
0,890,2.1407,29.0255,-7.1726,3330.0,0.173,5.9305,7.7292,1943.913,0.08,-0.0881.0,-82.6875,1227.5,-6.0,1649.0,100.5625,2600.5,-47.125,122.477,0.0588
0,900,2.0087,27.2275,-28.5595,3018.0,0.2055,6.5485,7.4077,1943.2792,0.0872,-0.01050.5,-42.75,1391.0,-4.0,1666.5,30.0625,2587.0,-160.875,125.3906,0.056
0,910,1.8336,24.627,34.2024,3352.0,0.211,6.9025,7.4077,1731.7347,0.0872,-0.01001.0,22.0,1245.5,-18.25,1513.0,-3.4375,2383.5,-0.0625,22.2971,0.3801
10,0,0.7271,22.227,22.75,3037.0,0.2406,7.1685,7.4716,1646.2274,0.0867,0.0754.0,-35.0,1008.5,-8.0,1262.0,-23.9375,1790.5,-72.0625,24.925,-0.2167
10,10,0.4773,15.5465,19.2857,3205.0,0.2533,6.521,7.4716,1752.6154,0.0867,0.0792.0,2.625,1069.0,16.25,1405.0,31.0,1963.0,45.1875,55.9545,-0.3544
10,20,0.3157,16.331,76.3571,3396.0,0.281,5.7025,7.5152,1961.5494,0.091,0.0900.5,51.0,1195.5,50.25,1570.5,31.1875,2462.5,-48.5625,24.8896,-0.1612
10,30,0.7685,15.1645,-86.5238,3067.0,0.289,6.731,7.5152,1719.1704,0.091,0.0847.0,12.5,1132.5,26.6875,1499.0,23.0625,2099.0,-17.5,25.237,-0.1584
10,40,0.737,15.1465,14.4405,3269.0,0.3016,6.832,6.8223,1878.737,0.0847,-0.0820.0,15.875,1120.0,53.0,1371.0,38.25,2123.0,39.0625,26.4754,-0.105
10,50,0.7693,16.4545,11.9881,2327.0,0.3218,6.146,6.4975,1844.158,0.0824,0.0957.0,26.4375,1296.0,37.875,1662.5,2.3125,2204.0,-135.5625,30.4772,-0.0559
10,60,0.9034,17.1145,48.0595,2745.0,0.3214,5.9895,6.4975,1815.426,0.0824,0.0004918.0,65.1875,1191.0,86.5625,1493.0,80.0,2059.5,81.625,28.0959,-0.0282
10,70,0.927,15.696,24.8214,1943.0,0.3202,6.267,6.0879,1682.4128,0.2932,-0.01067.0,13.4375,1418.0,11.1875,1798.0,-7.25,2253.0,-41.3125,33.1665,-0.0335
10,80,0.915,16.454,13.2738,1965.0,0.3433,6.065,6.298,1859.0627,0.2892,-0.0970.0,23.0,1294.0,41.875,1620.5,1.8125,2026.0,-106.625,35.1378,-0.0458
10,90,0.9641,18.3775,6.7381,2237.0,0.3654,5.2975,6.298,1853.4355,0.2892,-0.0888.0,-26.0,1168.0,-46.4375,1536.0,-55.3125,2036.0,-77.0,34.1209,0.0564
10,100,1.181,24.4265,15.5238,2145.0,0.3565,5.0975,6.7939,1986.0656,0.0824,-0.0923.0,-0.5625,1235.0,10.875,1598.0,17.8125,2236.0,4.75,34.481,0.0718
10,110,1.0159,20.845,11.1548,2237.0,0.305,5.381,6.2916,1917.207,0.2882,-0.0887.5,22.0625,1170.0,8.875,1528.5,-2.9375,2043.5,-77.5,34.0416,0.0642
10,120,0.6675,15.0735,-2.8452,1620.0,0.2478,6.377,6.2916,1712.8378,0.2882,-0.01053.0,-10.5625,1445.0,-6.4375,1868.0,-4.375,2339.5,-102.4375,24.6779,0.0503
10,130,0.6198,14.265,-4.881,1614.0,0.2456,6.5875,5.1877,1819.4427,0.2253,-0.01287.0,-7.6875,1547.0,-62.0625,1876.0,-62.9375,2307.0,-89.625,31.414,0.0025
10,140,0.6228,16.2895,3.631,1756.0,0.2917,6.849,4.3731,1886.4965,0.1381,-0.0987.5,-14.8125,1318.0,-28.625,1686.0,-52.0,2075.5,-137.5625,30.3337,-0.1037
10,150,0.6569,15.0885,13.619,1830.0,0.2868,7.139,4.3731,1715.6896,0.1381,-0.01038.5,24.4375,1338.0,-10.5625,1656.5,-60.875,2086.0,-131.8125,34.095,-0.074
10,160,0.5624,11.2345,-8.1548,1471.0,0.2204,8.8185,4.4346,1566.2539,0.1358,-0.01619.0,17.625,2184.0,52.5,2612.0,48.125,2925.5,12.625,27.2598,-0.0788
10,170,0.4797,12.099,-1.0476,1273.0,0.2162,9.184,4.4346,1337.5807,0.1358,0.01083.0,24.625,1387.0,13.25,1671.0,21.0,1944.5,-15.875,24.8515,-0.0811
10,180,0.5456,12.932,-28.4881,1239.0,0.2171,9.104,4.2529,1361.941,0.08,0.01305.0,-37.4375,1749.0,-14.0,2090.0,-31.0,2336.0,-87.0,17.5327,-0.0377
10,190,0.6507,15.236,-38.4643,1457.0,0.21,8.7435,4.1031,1387.6093,0.0936,-0.00041379.0,32.125,1771.0,-11.0,2209.0,-31.6875,2594.0,-23.375,16.1304,-0.021
10,200,0.6775,15.5625,-15.8929,2032.0,0.2181,9.0665,4.1031,1311.9567,0.0936,0.01770.0,-23.0625,2382.0,10.875,3143.0,215.8125,3627.0,-118.0,26.6501,-0.0393
10,210,0.6131,15.363,-3.625,1832.0,0.2242,9.0015,4.8482,1659.5431,0.08,-1.9331118.0,42.25,1448.0,22.9375,1819.0,35.0625,2287.0,35.625,29.2668,0.0239
10,220,0.5414,16.028,-20.3214,1844.0,0.2347,8.905,5.5317,1460.1171,0.1365,0.01173.0,34.75,1542.5,31.5625,1876.5,-9.9375,2355.0,-69.1875,48.3796,0.034
10,230,0.3709,21.451,-9.5714,2178.0,0.2605,8.401,5.5317,1526.967,0.1365,-0.01002.0,44.6875,1254.0,-9.75,1574.5,-69.0625,2089.0,-138.9375,47.9843,-0.0175
10,240,0.4813,30.4235,-44.6905,2409.0,0.2797,6.689,6.9731,2040.171,0.0809,0.0959.5,73.8125,1287.5,108.8125,1747.0,178.0625,2595.0,71.3125,51.6125,0.0185
10,250,0.5439,30.957,-61.7321,2509.0,0.2751,7.243,9.509,1869.907,0.1931,-0.01152.5,152.375,1516.5,151.875,2020.5,203.0,2857.5,96.25,48.1749,0.0308
10,260,0.438,23.695,-15.381,2434.0,0.2081,8.8355,9.509,1578.6926,0.1931,-0.01010.0,69.9375,1385.5,40.625,1799.5,-52.8125,2760.5,-79.0,45.342,0.0421
10,270,0.4111,21.1145,9.25,2808.0,0.2137,9.0705,6.1244,1617.4155,0.08,-0.01104.0,169.625,1604.0,301.875,2067.0,323.75,2975.0,298.0625,42.0812,0.0581
10,280,0.5656,30.1565,44.881,2622.5,0.2477,9.11,6.5662,1942.5784,0.0803,-0.01022.0,205.5,1381.0,261.625,1959.0,437.375,2761.0,279.0625,65.2785,0.0815
10,290,0.4623,29.4455,0.1548,1910.0,0.2743,8.3565,6.5662,1838.2137,0.0803,-0.01001.5,23.9375,1361.0,39.375,1808.0,24.4375,2448.5,3.875,68.9892,0.0918
10,300,0.6574,30.1175,4.6429,1877.0,0.2728,8.3685,7.9686,1906.018,0.2807,-0.01140.0,94.625,1465.0,56.0625,1899.0,63.875,2388.0,13.6875,56.257,-0.0009
10,310,0.6887,26.247,13.9048,1769.0,0.2448,8.5725,6.5745,1806.4753,0.1521,-0.01119.0,45.6875,1494.5,43.5,1875.5,36.5,2303.0,-48.1875,58.1138,-0.0061
10,320,0.5152,20.8295,41.1548,1832.0,0.1774,8.1565,6.5745,1575.0026,0.1521,0.01785.0,12.0625,2255.5,-75.0625,2813.0,-20.0625,3265.0,-19.875,61.9661,-0.0552
10,330,0.4724,19.046,-4.3929,1754.0,0.1887,8.6335,6.1302,1526.5283,0.1389,0.0996.0,41.4375,1260.0,34.625,1466.0,-68.6875,1869.0,-111.5,28.2577,0.7774
10,340,0.4003,14.7915,44.5119,1658.0,0.1574,8.3235,6.1302,1390.6656,0.1389,0.01713.0,10.6875,2459.0,-8.9375,3298.0,7.375,3825.0,103.1875,46.6069,0.0526
10,350,0.1979,13.129,2.7738,3135.0,0.1517,8.2065,5.295,1338.1199,0.0806,-3.29251483.0,-106.375,1986.0,-188.4375,2411.5,-258.875,3204.0,-223.8125,47.2847,0.0494
10,360,0.3259,13.253,6.4405,1945.0,0.1678,7.9935,5.2552,1378.6917,0.0804,-40.2744967.0,-25.0,1259.0,-59.375,1591.0,-105.25,2137.0,-169.375,54.5823,0.0489
10,370,1.021,20.927,7.1012,2099.0,0.203,8.497,5.2552,1538.4188,0.0804,0.01024.0,-33.9375,1363.0,-63.125,1762.0,-91.4375,2374.0,-216.125,150.8016,0.0162
10,380,0.9752,26.14,13.2202,2234.0,0.2551,8.0645,6.379,1757.706,0.081,0.01095.0,17.8125,1423.5,-21.5625,1903.0,-31.0,2841.0,83.4375,161.1815,0.4377
10,390,0.6955,36.3055,12.3393,2280.0,0.2845,6.2705,8.4411,2066.0251,0.1227,0.01014.0,52.125,1404.0,89.0625,1808.0,31.5,2543.0,-10.625,174.9643,0.0262
10,400,0.719,33.371,9.131,2350.0,0.2805,6.636,8.4411,1771.2234,0.1227,-0.01071.0,32.6875,1420.0,-25.625,1865.5,-83.5625,2706.0,-82.6875,181.4384,0.0264
